index,title,text
34425,"Age profile of susceptibility, mixing, and social distancing shape the dynamics of the novel coronavirus disease 2019 outbreak in China",It is also important to note that changes in contact patterns were measured in a context where social distancing was applied together with rapid isolation of infected individuals (including suspected cases) and quarantine of close contacts for 14 days
34425,"Age profile of susceptibility, mixing, and social distancing shape the dynamics of the novel coronavirus disease 2019 outbreak in China","Only a small portion of the population in the two study sites was affected by contact tracing and quarantine, thus having little to no effect on the average contact patterns of the general population"
34425,"Age profile of susceptibility, mixing, and social distancing shape the dynamics of the novel coronavirus disease 2019 outbreak in China","However, in reconstructing the observed epidemics in Wuhan and Shanghai, it is not possible to separate the effects of case-based strategies from population wide social distancing"
34425,"Age profile of susceptibility, mixing, and social distancing shape the dynamics of the novel coronavirus disease 2019 outbreak in China","In our simulation model, we estimated the effect of social distancing alone; combining social distancing and case-based interventions would have a synergistic effect to further reduce transmission"
34425,"Age profile of susceptibility, mixing, and social distancing shape the dynamics of the novel coronavirus disease 2019 outbreak in China","While the age patterns of contacts were not significantly different between the two study locations during the COVID-19 outbreak period, these patterns may not be fully representative of other locations in China and abroad, where social distancing measures may differ"
34425,"Age profile of susceptibility, mixing, and social distancing shape the dynamics of the novel coronavirus disease 2019 outbreak in China","Modeling results may possibly be underestimating the effect of social distancing interventions as our results account for a decreased number of contacts but ignore the impact of increased awareness of the population, which may have also affected the type of social interactions (e.g., increased distance between individuals while in contact, or use of face mask (16, 17) )"
34425,"Age profile of susceptibility, mixing, and social distancing shape the dynamics of the novel coronavirus disease 2019 outbreak in China","Finally, our school closure simulations are not meant to formulate a full intervention strategy, which would require identification of epidemic triggers to initiate closures and evaluation of different durations of intervention (5) "
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,"Preventing respiratory illness in long-term care facilities: Two or more clinical practice guidelines recommended the following: hand hygiene (n=13), wearing personal protective equipment (n=13), social distancing/isolation (n=13), disinfecting surfaces (n=12), droplet precautions (n=12), surveillance and evaluation (n=11), conducting diagnostic testing to confirm suspected respiratory illness (n=10), policies and procedures for visitors (n=9), respiratory hygiene/cough etiquette (n=9), policies and procedures for staff and/or residents (n=9), providing supplies (n=9), education of staff and/or residents (n=8), increasing communication (n=6), consulting or notifying health professionals (n=6), appropriate ventilation practices (n=2), and cohorting equipment (n=2) ( Table 2 , Appendix 6)"
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,"The most commonly recommended prevention strategies across the clinical practice guidelines were hand hygiene, wearing personal protective equipment, social distancing/isolation, disinfecting surfaces, droplet precautions, surveillance and evaluation, conducting diagnostic testing to confirm suspected respiratory illness, policies and procedures for visitors, policies and procedures for staff, and respiratory hygiene/cough etiquette"
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,"(prevent* or ""respiratory hygiene"" or ""respiratory etiquette "" or ""cough etiquette"" or ""Hand Hygiene"" or ""hand wash*"" or ""handwash*"" or ""patient isolation"" or ""quarant*"" or ""infection control"" or ""blood safety"" or steril* or disinfect* or ""contract tracing"" or ""disease notification"" or fumigat* or ""personal protective equipment"" or triage or ""source control"" or isolation or ""daily monitoring"" or surveillance or ""waste management"" or cadaver or body or corpse or ""face mask*"" or facemask* or ""social distanc*"" or housekeeping).tw,kw"
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,"Surgical face masks must meet Australian Standards 18 and be fluid resistant, protecting the wearer from droplet contamination of the nasal or oral mucosa (refer to Appendix 1)"
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,All staff and visitors entering the room of a person with a respiratory illness should wear a single-use surgical face mask for close contact (less than (<)1 metre)
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,Single-use surgical face masks protect the user against droplets
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,"Single-use surgical face masks should be worn by RCF staff when exposure to respiratory droplets is likely, that is, when within 1m of an affected resident: • The mask should be put on when entering the room"
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,"Evaluate and Manage HCP with Symptoms of Respiratory Illness Implement sick leave policies that are non-punitive, flexible, and consistent with public health policies that allow ill HCP to stay home"
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,Remind HCP to stay home when they are ill
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,Consider having visitors sign visitor logs in case contact tracing becomes necessary
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,"If they leave their room, residents should wear a facemask, perform hand hygiene, limit their movement in the facility, and perform social distancing (stay at least 6 feet away from others)"
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,"All staff and visitors entering the room of a person with a respiratory illness should wear a single use face mask for close contact, generally within one metre"
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,For further information regarding mask use see section 5.2.1.2.2 Single use face masks
34428,Guidelines for preventing respiratory illness in older adults aged 60 years and above living in long-term care: A rapid review of clinical practice guidelines,"During a confirmed influenza outbreak unvaccinated staff are recommended to attend work only if they are asymptomatic and wear a single use face mask, or are asymptomatic and taking appropriate antiviral prophylaxis"
34444,Estimating the reproduction number of COVID-19 in Iran using epidemic modeling,"The effective reproduction number significantly decreased to 2.1 between March 6, 2020 to March 18, 2020, which indicates that social distancing and prevention of travelling is needed to control the outbreak"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"We present results from an extensive model-based analysis of the effectiveness of social distancing interventions, the only measures currently available in the absence of vaccines and antiviral drug treatments, to help inform health authorities."
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Methods to reduce this contact, namely social distancing, were enacted in urban centres with diagnosed COVID-19 cases, as in Hubei Province, China in January 2020."
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Social distancing measures aim to prevent onward person-to-person virus transmission by minimizing contact, measures that are currently in place in China, Northern Italy, South Korea and increasingly in other parts of the world."
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Using initial transmission data from the COVID-19 epidemic, we adjusted parameters in an established, individual-based simulation model of an Australian community to reflect these COVID-19 characteristics, and applied the model to evaluate the effectiveness of a range of social distancing interventions"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Key questions that health authorities require guidance on involve the magnitude of social distancing interventions required to arrest virus spread, and include the strength, compliance rate, and duration of control measures required to be effective."
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Containment and control is reliant on social distancing measures and the focus of this study is on measures to mitigate virus transmission within communities, whether towns or large cities"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"5, 6 Methods A community-based simulation model capturing the demographics and movement patterns of individuals in an Australian city, with the virus transmission characteristics of COVID-19, was used to evaluate the potential effectiveness of a range of social distancing strategies"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"20.20040055 doi: medRxiv preprint Simulation model parameter settings to reflect the transmission characteristics of the COVID-19 epidemic were determined via calibration to represent an unmitigated outbreak with a basic reproduction number R0 of approximately 2·2, taken from work by Li and colleagues.3 This basic reproduction number corresponds to that derived by Kucharski and colleagues.18 These data provided virus transmission settings for the model corresponding to the spread characteristics in Wuhan, China prior to activation of social distancing measures (which started on 23rd January 2020)"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,These parameter settings gave us an unmitigated epidemic baseline from which to compare alternative social distancing (SD) strategies
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,To determine the effectiveness of specific social distancing interventions we compared the number of infectious cases generated by simulating the unmitigated COVID-19 outbreak with one which has specific social distancing measures in place
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"A series of modelling experiments were conducted with alternative social distancing strategies activated, giving the infection dynamics of the modelled community with a specific mitigation strategy in place"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"We have assumed the transmission characteristics of COVID-19 using early data from the outbreak in Wuhan, prior to social distancing interventions.3 These are as follows: a basic reproduction number R0 of 2·2; an incubation period averaging 5·5 days, from infection to symptom emergence (if any); a latent period averaging 4·5 days, from infection to becoming infectious; an infectious period averaging 3.0 days, the first day being asymptomatic; and a 20% asymptomatic rate, that is, 20% of infectious individuals show no symptoms and are not classed as cases"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"In addition, we evaluated social distancing effectiveness with a higher asymptomatic setting, of 35%."
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"This level of detail is critical for modelling social distancing interventions, whose aim is to minimize person-to-person contact patterns and consequential virus transmission"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Such models have been used previously to evaluate the effectiveness (and cost-effectiveness) of alternative infectious disease control and containment strategies, including social distancing, vaccination and antiviral drug treatment in an Australian setting.19"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,Four distinct social distancing measures are available to health authorities: a) school closure; b) workplace closure and non-attendance; b) case isolation; d) reduced community-wide contact.
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Assumptions regarding feasible social distancing measures made in prior pandemic influenza modelling studies are also applicable in the novel coronavirus context.2,3 These may be briefly explained as follows"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,School closure: when schools and further education institutions are closed students have contact with household members during the daytime and also have contact in the community
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"These higher contact reductions may correspond to the social distancing measures taken in Hubei Province, China"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"To provide information on when social distancing measures should be activated, we further analysed the impact which delayed activation has on the epidemic growth rate."
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Reliance must be made on robust social distancing interventions, contact tracing and early isolation of diagnosed cases"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,The aim of social distancing interventions in the current situation is to slow down transmission and reduce the growth rate in case numbers
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"These involved 9 alternative social distancing mitigation strategies interventions and 11 activation delays, between zero to ten weeks."
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"The highest reduction in the infection attack rate is achieved by the rapid activation of all available social distancing interventions, and with the highest rates of compliance"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"With an activation delay of up to six weeks from arrival of the first infectious cases into the modelled community, the continued use of all four social distancing interventions with 90% workplace non-attendance and a 70% reduction in community-wide contact resulted in a reduction of the infection rate from 66% to less than 1%, see Table 2 "
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Similarly, all four social distancing interventions with lower workplace non-attendance (50%) and a lower reduction in community-wide contact (by 30%) and activation delays of up to ten weeks also held the infection rate to below 10%"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"With these ""very high"" and ""high"" social distancing measures activated an outbreak can be substantially contained."
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"https://doi.org/10.1101/2020.03.20.20040055 doi: medRxiv preprint For the city of Newcastle, Australia, with a population of 272,409 it is shown that no single social distancing intervention has a significant effect on reducing the overall number of infections, see Table 3 "
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"The second most effective single measure in increased case isolation, with 100% children and 90% adult compliance"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,https://doi.org/10.1101/2020.03.20.20040055 doi: medRxiv preprint Combined social distancing measures were found to be highly effective
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"With a more rigorous intervention strategy involving school closure, increased case isolation, 90% workplace nonattendance and a 70% reduction in community-wide contact an even greater reduction may be achieved"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"The ability to significantly reduce transmission by combining rigorous social distancing interventions together, even applying them after a significant period beyond the initial arrival of infectious cases into the community, is illustrated in Figure 1 "
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,This figure presents results from the simulation model assuming a ten week delay in activating social distancing measures following arrival of initial cases into the community
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Nevertheless, all single measures are seen to reduce the epidemic peak, with all school and further education establishment closure being the least effective and the 70% reduction in community-wide contact the most effective single social distancing measure."
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"All individual interventions are seen to lower the peak daily number of cases, with a 70% reduction in community cases (CCR70, long dashed blue) being the most effective in reducing the peak, followed by increased case isolation (CI, purple)"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,70% communitywide contact reduction is the most effective single intervention measure and increasing case isolation and a 50% reduction in community contact are also seen to be highly effective in reducing the growth in case numbers and delaying the epidemic peak.
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"https://doi.org/10.1101/2020.03.20.20040055 doi: medRxiv preprint Given the vulnerabilty of those aged 65 and above to poor outcomes following COVID-19 infections,21 we were able to predict the effectiveness of social distancing interventions on reducing infections in this age group"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Figure 4 extracts the daily elderly case infection rate from the same model-generated infection dataset used in Figure 2 , that is with a 1 week delay on social distancing activation"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,Figure 4 demonstrates how robust social distancing combining all social distancing measures (green lines) may reduce infections in the elderly to almost zero
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,A 50% community contact reduction (blue dots) and increased case isolation (grey) are also seen to be effective in reducing the peak in cases and flattening and lengthening the epidemic curve.
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,The above results on the effectiveness of social distancing measures have assumed that these measures can be held for as long as a year
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,Figure 5 illustrates a more complex COVID-19 control scenario involving starting and stopping social distancing
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"https://doi.org/10.1101/2020.03.20.20040055 doi: medRxiv preprint The two strategies illustrated in Figure 5 both involve increasing case isolation to 100% of children and 90% of adults, and closing all schools"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"The pale blue curve indicates the pattern of daily cases with no social distancing in place, involving both symptomatic and asymptomatic cases."
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"All four scenarios predict a rapid gain in daily cases after interventions cease, 6 or 8 weeks after activation, under strong (CCR reduced by 30% and WN by 50%) and very strong (CCR reduced by 70% and WN by 90) social distancing"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,It is apparent from results generated by our simulation model that both the timing and strength of social distancing measures have a substantial effect in reducing the number of infected individuals in a pandemic situation
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"The modelling results suggest that even with a significant delay in invoking mitigation strategies, 10 weeks in the case of data presented in Figure 1 , this delay and consequential growth in case numbers may be countered by the scale of interventions adopted, by combining multiple robust social distancing measures."
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"The timing of activation of social distancing measures is a challenge facing public health authorities, balancing what needs to be done with what is feasible, and this will vary between countries"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"The results indicate that two separate social distancing measures are highly effective, case isolation and a 70% reduction in community-wide contact"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Our modelling suggests that school closure is the least effective single social distancing measure considered, however it is highly disruptive as adults are needed to care for younger children"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,This suggests that combining school closure with even a 30% reduction in community-wide contact will be significantly more effective.
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"We have evaluated the effectiveness of very robust, combined social distancing interventions, which are very similar to those applied in South Korea (Sophia Rogers, personal communication)"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Future modelling should evaluate social distancing interventions which might be more applicable in countries such as the UK, other European countries, Australia or the USA"
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,Higher or lower R0 settings will affect case numbers under all the social distancing interventions considered
34459,The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"However, our sensitivity analyses indicate that changing the underlying model parameters to reflect these modifications does not affect the relative effectiveness of the social distancing measures."
34504,Simulation-based Estimation of the Spread of COVID-19 in Iran,The trajectory of the epidemic until the end of June could take various paths depending on the impact of seasonality and policies targeting social distancing
34504,Simulation-based Estimation of the Spread of COVID-19 in Iran,"Implementing, and sustaining, strong policies that target social distancing offers the main hope for containing the epidemic."
34504,Simulation-based Estimation of the Spread of COVID-19 in Iran,"In fact many mild or moderately sick patients may have preferred to stay home than risk being infected upon visiting a congested hospital, further reducing demand for testing."
34506,COVID-19 attack rate increases with city size,"In the absence of a vaccine, social distancing remains the only option to slow down the spread of the disease and arrest potential mortality"
34506,COVID-19 attack rate increases with city size,"For example, in the last week, the US Centers for Disease Control and the White House have recommended extreme social distancing in order to slow down the current outbreak of novel coronavirus disease 2019 (COVID-19) (5)"
34506,COVID-19 attack rate increases with city size,There is still a great deal of uncertainty as to how strong social distancing recommendations must be or how long they must last
34506,COVID-19 attack rate increases with city size,"Importantly, national and regional social distancing policies are likely to impact individual cities differently."
34506,COVID-19 attack rate increases with city size,"This is often called the vaccination rate, p R , which is equally relevant in the context of social distancing (as only the means of the intervention and its duration differ)"
34506,COVID-19 attack rate increases with city size,"Second, social distancing will impact cities differently based on city size"
34506,COVID-19 attack rate increases with city size,"From the perspective of containing the outbreak, larger cities require more aggressive social distancing policies, corresponding to a larger p R "
34506,COVID-19 attack rate increases with city size,"At the same time, once the outbreak is contained it might be possible to relax social distancing policies in smaller cities first, allowing a faster return to normal life and economic activity compared to more populous cities."
34506,COVID-19 attack rate increases with city size,"Because of their higher network density, insufficient social distancing in larger or typically more connected cities may lead to bigger outbreaks and to the creation of reservoirs for the disease, which can continue to create introductions elsewhere"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"To keep critical care capacities from being overwhelmed, prolonged or intermittent social distancing may be necessary (7) "
34508,Social distancing strategies for curbing the COVID-19 epidemic,"The duration of social distancing measures needed to maintain control of the SARS-CoV-2 epidemic in the context of seasonally varying transmission remains unclear, as does the impact of increasing critical care capacity on the overall trajectory of the outbreak"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"We simulated social distancing by reducing R0 by a fixed proportion, which ranged between 0 and 60%, on par with the reduction in R0 achieved in China through intense social distancing measures (3) "
34508,Social distancing strategies for curbing the COVID-19 epidemic,"We assessed 'one-time' social distancing interventions, for which R0 was reduced by up to 60% for a fixed duration of time (up to 20 weeks) starting two weeks after epidemic establishment"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"We also assessed intermittent social distancing measures, for which social distancing was turned 'on' when the prevalence of infection rose above a threshold and 'off' when it fell below a second, lower threshold, with the goal of keeping the number of critical care patients below 0.89 per 10,000 adults"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Finally, we assessed the impact of doubling critical care capacity (and the associated on/off thresholds) on the frequency and overall duration of the period social distancing measures."
34508,Social distancing strategies for curbing the COVID-19 epidemic,We evaluated the impact of one-time social distancing efforts of varying effectiveness and duration on the peak and timing of the epidemic with and without seasonal forcing
34508,Social distancing strategies for curbing the COVID-19 epidemic,"When transmission is not subject to seasonal forcing, one-time social distancing measures reduce the epidemic peak size (Figure 1, Figure S4 )"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Under all scenarios, there was a resurgence of infection when the simulated social distancing measures were lifted"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"However, longer and more stringent social distancing did not always correlate with greater reductions in epidemic peak size"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"In the case of a 20-week period of social distancing with 60% reduction in R0, for example, the resurgence peak size is nearly the same as the peak size of the uncontrolled epidemic: the social distancing is so effective that virtually no population immunity is built"
34508,Social distancing strategies for curbing the COVID-19 epidemic,The greatest reductions in peak size come from social distancing intensity and duration that divide cases approximately equally between peaks (12) .
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Strong social distancing maintains a high proportion of susceptible individuals in the population, leading to an intense epidemic when R0 rises in the late autumn and winter"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Intermittent social distancing can prevent critical care capacity from being exceeded (Figure 3 , Figure S6 )"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Due to the natural history of infection, there is an approximately 3-week lag between the start of social distancing and the peak critical care demand"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"When transmission is seasonally forced, summertime social distancing can be less frequent than when R0 remains constant at its maximal wintertime value throughout the year"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Under current critical care capacities, however, the overall duration of the SARS-CoV-2 epidemic could last into 2022, requiring social distancing measures to be in place between 25% (for wintertime R0 = 2 and seasonality, Figure  S3A ) and 70% (for wintertime R0 = 2.5 and no seasonality, Figure S2C ) of that time."
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Increasing critical care capacity allows population immunity to be accumulated more rapidly, reducing the overall duration of the epidemic and the total length of social distancing measures (Figure 3 C-D) "
34508,Social distancing strategies for curbing the COVID-19 epidemic,"While the frequency and duration of the social distancing measures is similar between the scenarios with current and expanded critical care capacity, the epidemic concludes by July 2022 and social distancing measures can be fully relaxed by early-to mid-2021, depending again on the degree of seasonal forcing of transmission (Figure 3 C-D) "
34508,Social distancing strategies for curbing the COVID-19 epidemic,"A single period of social distancing will not be sufficient to prevent critical care capacities from being overwhelmed by the COVID-19 epidemic, because under any scenario considered it leaves enough of the population susceptible that a rebound in transmission after the end of the period will lead to an epidemic that exceeds this capacity"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Intermittent social distancing can maintain the prevalence of critical COVID-19 illness within current capacities, but this strategy could prolong the overall duration of the epidemic into 2022"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Our findings agree with observational and modelling studies (2,7) that find that early implementation of strong social distancing is essential for controlling the spread of SARS-CoV-2 and that, in the absence of the development of new therapies or preventative measures, such as aggressive case finding and quarantining (13) , intermittent distancing measures may be the only way to avoid overwhelming critical care capacity while building population immunity"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"The observation that strong social distancing can lead to especially large resurgences agrees with data from the 1918 influenza pandemic in the United States (14), in which the size of the autumn 1918 peak of infection was inversely associated with that of a subsequent winter peak after interventions were no longer in place."
34508,Social distancing strategies for curbing the COVID-19 epidemic,"To implement an effective intermittent social distancing strategy, it will be necessary to carry out widespread surveillance to monitor when the prevalence thresholds that trigger the beginning or end of distancing have been crossed"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Under some circumstances, intense social distancing may be able to reduce the prevalence of COVID-19 enough to warrant a shift in strategy to contact tracing and containment efforts, as has occurred in many parts of China (13, 15, 16) "
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Still, countries that have achieved this level of control of the outbreak should prepare for the possibility of substantial resurgences of infection and a return to social distancing measures, especially if seasonal forcing contributes to a rise in transmissibility in the winter."
34508,Social distancing strategies for curbing the COVID-19 epidemic,Treatments or vaccines for SARS-CoV-2 would reduce the duration and intensity of social distancing required to maintain control of the epidemic
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Still, the development and widespread adoption of pharmaceutical interventions will take months at best, so a period of sustained or intermittent social distancing will almost certainly be necessary."
34508,Social distancing strategies for curbing the COVID-19 epidemic,"If SARS-CoV-2 immunity wanes rapidly, social distancing measures may need to be extended longer"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"However, if there are many undocumented asymptomatic infections that lead to immunity (19) , less social distancing may be required"
34508,Social distancing strategies for curbing the COVID-19 epidemic,Social distancing strategies will require further evaluation as longitudinal serological studies clarify the extent and duration of immunity to SARS-Cov-2.
34508,Social distancing strategies for curbing the COVID-19 epidemic,"One-time social distancing efforts will push the SARS-CoV-2 epidemic peak into the autumn, potentially exacerbating the load on critical care resources if there is increased wintertime transmissibility"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Intermittent social distancing can maintain critical care demand within current thresholds, but widespread surveillance will be required to time the distancing measures correctly and avoid overshooting critical care capacity"
34508,Social distancing strategies for curbing the COVID-19 epidemic,"New therapeutics, vaccines, or other interventions such as aggressive contact tracing and quarantine -impractical now in many places but more practical once case numbers have been reduced and testing scaled up (20)could alleviate the need for stringent social distancing to maintain control of the epidemic"
34508,Social distancing strategies for curbing the COVID-19 epidemic,The effectiveness of social distancing varied from none to a 60% reduction in R0
34508,Social distancing strategies for curbing the COVID-19 epidemic,"Long-term (20-week), moderately effective (20%-40%) social distancing yields the smallest overall peak and total outbreak size."
34508,Social distancing strategies for curbing the COVID-19 epidemic,The effectiveness of social distancing varied from none to a 60% reduction in R0
34512,Delaying the COVID-19 epidemic in Australia: Evaluating the effectiveness of international travel bans,First we examine the counterfactuals: what would have happened had the travel ban from Wuhan/China not been implemented
34512,Delaying the COVID-19 epidemic in Australia: Evaluating the effectiveness of international travel bans,We simulate our stochastic meta-population model 1000 times to generate estimates of: the cumulative number of imported cases in each country (see Figures 1 and 2 ) and the projected epidemic curves in Australia both in the presence and absence of travel bans.
34512,Delaying the COVID-19 epidemic in Australia: Evaluating the effectiveness of international travel bans,"However, the introduction of travel bans on international passengers arriving from Iran, South Korea and Italy, does not lead to a significant decrease in the expected COVID-19 importation count to Australia"
34512,Delaying the COVID-19 epidemic in Australia: Evaluating the effectiveness of international travel bans,"Finally, we explored the effects of travel ban and other intervention -such as reducing contacts to lower the basic reproduction number -on delaying widespread local transmission within Australia"
34512,Delaying the COVID-19 epidemic in Australia: Evaluating the effectiveness of international travel bans,"We found that without travel bans, Australia would have experienced local transmission as early as Jan 15 and possibly have become the Pacific epicenter"
34512,Delaying the COVID-19 epidemic in Australia: Evaluating the effectiveness of international travel bans,"However, with the China travel ban in place, this delayed the widespread occurrence of local transmission by approximately one month (see Figure  3 )"
34512,Delaying the COVID-19 epidemic in Australia: Evaluating the effectiveness of international travel bans,In this short communication we have used international flight data and models of disease transmission to predict the national epidemic trajectory had travel bans not been put in place
34512,Delaying the COVID-19 epidemic in Australia: Evaluating the effectiveness of international travel bans,Our results show that the travel ban on individuals arriving from China successfully delayed the onset of widespread transmission in Australia by four weeks
34512,Delaying the COVID-19 epidemic in Australia: Evaluating the effectiveness of international travel bans,"We also showed that travel bans from Hubei Province alone would have been much less effective, as the virus had already spread to many other provinces by the time the bans were enforced"
34512,Delaying the COVID-19 epidemic in Australia: Evaluating the effectiveness of international travel bans,"Similarly, until now travel bans for South Korea and Iran (imposed on February 9 and March 5 respectively) were also shown to have negligible impact"
34512,Delaying the COVID-19 epidemic in Australia: Evaluating the effectiveness of international travel bans,"Universal international travel bans coming into force now appear to be the only rational response, however, we need to consider how long they can and should last."
