title,abstract,sha,full_text_file,has_pdf_parse,has_pmc_xml_parse,publish_time
The Effectiveness of Social Distancing in Mitigating COVID-19 Spread: a modelling analysis,"Background The novel coronavirus COVID19 has been classified by the World Health Organisation as a pandemic due to its worldwide spread. The ability of countries to contain and control transmission is critical in the absence of a vaccine. We evaluated a range of social distancing measures to determine which strategies are most effective in reducing the peak daily infection rate, and consequential pressure on the health care system. Methods Using COVID19 transmission data from the outbreak source in Hubei Province, China, collected prior to activation of containment measures, we adapted an established individual based simulation model of the city of Newcastle, Australia, population 272,409. Simulation of virus transmission in this community model without interventions provided a baseline from which to compare alternative social distancing strategies. The infection history of each individual was determined, as was the time infected. From this model generated data, the rate of growth in cases, the magnitude of the epidemic peak, and the outbreak duration were obtained. Findings The application of all four social distancing interventions: school closure, workplace non-attendance, increased case isolation, and community contact reduction is highly effective in flattening the epidemic curve, reducing the maximum daily case numbers, and lengthening outbreak duration. These were also found to be effective even after 10 weeks delay from index case arrivals. The most effective single intervention was found to be increasing case isolation, to 100 percent of children and 90 percent of adults. Interpretation As strong social distancing intervention strategies had the most effect in reducing the epidemic peak, this strategy may be considered when weaker strategies are first tried and found to be less effective. Questions arise as to the duration of strong social distancing measures, given they are highly disruptive to society. Tradeoffs may need to be made between the effectiveness of social distancing strategies and population willingness to adhere to them.",d71e87ca58f191863eb830b026910c9f4eeaa290,biorxiv_medrxiv,True,False,2020-03-23
Initial Simulation of SARS-CoV2 Spread and Intervention Effects in the Continental US,"Here we use a metapopulation model applied at county resolution to simulate the spread and growth of COVID-19 incidence in the continental United States. We calibrate the model against county-level incidence data collected between February 21, 2020 and March 13, 2020, and estimate epidemiological parameters including the fraction of undocumented infections and their contagiousness1. Using the calibrated model, we project the outbreak in the continental US for 180 days after March 13, 2020, and evaluate the effects of social distancing and travel restrictions on the outbreak.",30c67218bbd1a5ffe68dab7fe7dfc5bc662e05a2,biorxiv_medrxiv,True,False,2020-03-23
Simulation-based Estimation of the Spread of COVID-19 in Iran,"Background: The 2019 Coronavirus (COVID-19) has turned into a global pandemic with unprecedented challenges for the global community. Understanding the state of the disease and planning for future trajectories relies heavily on data on the spread and mortality. Yet official data coming from various countries are highly unreliable: symptoms similar to common cold in majority of cases and limited screening resources and delayed testing procedures may contribute to under-estimation of the burden of disease. Anecdotal and more limited data are available, but few have systematically combined those with official statistics into a coherent view of the epidemic. This study is a modeling-in-real-time of the emerging outbreak for understanding the state of the disease. Our focus is on the case of the spread of disease in Iran, as one of the epicenters of the disease in the first months of 2020. Method: We develop a simple dynamic model of the epidemic to provide a more reliable picture of the state of the disease based on existing data. Building on the generic SEIR (Susceptible, Exposed, Infected, and Recovered) framework we incorporate two behavioral and logistical considerations. First we capture the endogenous changes in contact rate (average contact per person) as more death are reported. As a result the reproduction number changes endogenously in the model. Second we differentiate reported and true cases by including simple formulations for how only a fraction of cases might be diagnosed, and how that fraction changes in response to epidemic's progression. In estimating the model we use both the official data as well as the discovered infected travelers and unofficial medical community estimates and triangulate these sources to build a more complete picture. Calibration is completed by forming a likelihood function for observing the actual time series data conditional on model parameters, and conducting a Markov Chain Monte Carlo simulations. The model is used to estimate current ""true"" cases of infection and death. We analyze the future trajectory of the disease under six conditions related to the seasonal effects and policy measures targeting social distancing. Findings: The model closely replicates the past data but also shows the true number of cases is likely far larger. We estimate about 493,000 current infected cases (90% CI: 271K-810K) as of March 20th, 2020. Our estimate for cumulative cases of infection until that date is 916,000 (90% CI: 508K, 1.5M), and for total death is 15,485 (90% CI: 8.4K, 25.8K). These numbers are significantly (more than one order of magnitude) higher than official statistics. The trajectory of the epidemic until the end of June could take various paths depending on the impact of seasonality and policies targeting social distancing. In the most optimistic scenario for seasonal effects, depending on policy measures, 1.6 million Iranians (90% CI: 0.9M-2.6M) are likely to get infected, and death toll will reach about 58,000 cases (90% CI: 32K-97K), while in the more pessimistic scenarios, death toll may exceed 103,000 cases (90% CI: 56K-172K). Implication: Our results suggest that the number of cases and deaths may be over an order of magnitude larger than official statistics in Iran. Absent extended testing capacity other countries may face a significant under-count of existing cases and thus be caught off guard about the actual toll of the epidemic.",aeb0c3a2994cf6075961a930c84245563aedea3e,biorxiv_medrxiv,True,False,2020-03-27
COVID-19 attack rate increases with city size,"The current outbreak of novel coronavirus disease 2019 (COVID-19) poses an unprecedented global health and economic threat to interconnected human societies. Until a vaccine is developed, strategies for controlling the outbreak rely on aggressive social distancing. These measures largely disconnect the social network fabric of human societies, especially in urban areas. Here, we estimate the growth rates and reproductive numbers of COVID-19 in US cities from March 14th through March 19th to reveal a power-law scaling relationship to city population size. This means that COVID-19 is spreading faster on average in larger cities with the additional implication that, in an uncontrolled outbreak, larger fractions of the population are expected to become infected in more populous urban areas. We discuss the implications of these observations for controlling the COVID-19 outbreak, emphasizing the need to implement more aggressive distancing policies in larger cities while also with preserving socioeconomic activity.",5857dfee17d57acb50b4988712c66171a2f0bb22,biorxiv_medrxiv,True,False,2020-03-27
Social distancing strategies for curbing the COVID-19 epidemic,"The SARS-CoV-2 pandemic is straining healthcare resources worldwide, prompting social distancing measures to reduce transmission intensity. The amount of social distancing needed to curb the SARS-CoV-2 epidemic in the context of seasonally varying transmission remains unclear. Using a mathematical model, we assessed that one-time interventions will be insufficient to maintain COVID-19 prevalence within the critical care capacity of the United States. Seasonal variation in transmission will facilitate epidemic control during the summer months but could lead to an intense resurgence in the autumn. Intermittent distancing measures can maintain control of the epidemic, but without other interventions, these measures may be necessary into 2022. Increasing critical care capacity could reduce the duration of the SARS-CoV-2 epidemic while ensuring that critically ill patients receive appropriate care.",79622641e002b2574af9dc7f99d4fbbe192606e6,biorxiv_medrxiv,True,False,2020-03-24
Delaying the COVID-19 epidemic in Australia: Evaluating the effectiveness of international travel bans,"Following the outbreak of novel Severe Acute Respiratory Syndrome Coronavirus-2 (SARS-CoV-2) or COVID-19 in Wuhan, China late 2019, different countries have put in place interventions such as travel ban, proper hygiene, and social distancing to slow the spread of this novel virus. We evaluated the effects of travel bans in the Australia context and projected the epidemic until May 2020. Our modelling results closely align with observed cases in Australia indicating the need for maintaining or improving on the control measures to slow down the virus.",c05b1349d118b8d75eb1e86d5d31132d5f3fb186,biorxiv_medrxiv,True,False,2020-03-27
Spatio-temporal propagation of COVID-19 pandemics,"The new coronavirus known as COVID-19 is rapidly spreading since December 2019. Without any vaccination or medicine, the means of controlling it are limited to quarantine and social distancing. Here we study the spatio-temporal propagation of the COVID-19 virus in China and compare it to other global locations. Our results suggest that the disease propagation is highly related to population migration from Hubei resembling a Lévy flight which is characteristic of human mobility and thus could be controlled by efficient quarantines. Since quarantine is usually applied on a city level, more insight can be obtained in analyzing the epidemic in cities. Our results suggest that the disease spread in a city in China is characterized by two-stages process. At early times, at order of few days, the infection rate in the city is close to constant probably due to the lack of means to detect infected individuals before infection signs are observed and at later times it decays approximately exponentially due to quarantines. These two stages can explain the significant differences between the propagation in China and in other world-wide locations. While most Chinese cities control the disease which resulted in the decaying stage, in other world-wide countries the situation is still becoming worse probably due to less control.",c37a5e445acda4515775a14d4f2a741d0ccea1a4,biorxiv_medrxiv,True,False,2020-03-27
A Social Network Model of the COVID-19 Pandemic,"In the COVID-19 coronavirus pandemic, currently vaccines and specific anti-viral treatment are not yet available. Thus, preventing viral transmission by case isolation, quarantine, and social distancing is essential to slowing its spread. Here we model social networks using weighted graphs, where vertices represent individuals and edges represent contact. As public health measures are implemented, connectivity in the graph decreases, resulting in lower effective reproductive numbers, and reduced viral transmission. For COVID-19, model parameters were derived from the coronavirus epidemic in China, validated by epidemic data in Italy, then applied to the United States. We calculate that, in the U.S., the public is able to contain viral transmission by limiting the average number of contacts per person to less than 7 unique individuals over each 5 day period. This increases the average social distance between individuals to 10 degrees of separation.",8cc6848b097f6243b230c2559b3a599a700b5d89,biorxiv_medrxiv,True,False,2020-03-27
Modelling strategies to organize healthcare workforce during pandemics: application to COVID-19,"Protection of healthcare workforce is of paramount relevance for the care of infected and non-infected patients in the setting of a pandemic such as coronavirus disease 2019 (COVID-19). Healthcare workers are at increased risk to become infected because of contact to infected patients, infected co-workers and their community outside the hospital. The ideal organisational strategy to protect the healthcare workforce in a situation in which social distancing cannot be maintained at the workplace remains to be determined. In this study, we have mathematically modelled strategies for the employment of hospital workforce with the goal to simulate health and productivity of the workers. Therefore, deterministic models were extended to account for stochastic influences potentially occurring in rather small populations. The models were also designed to determine if desynchronization of medical teams by dichotomizing the workers may protect the workforce. Our studies model workforce productivity depending on the infection rate, the presence of reinfection and the efficiency of home office. As an application example, we apply our theory to the case of coronavirus disease 2019 (COVID-19). The results of the models reveal that a desynchronization strategy in which two medical teams work alternating for 7 days reduces the infection rate of the healthcare workforce. In case of immunity to the infectious agent this affect is mainly relevant at early stages of the pandemic. This effect is independent on infection rates and increases the overall workforce productivity under certain situations.",63741136af88d75b21e06f0ebdc0008bdfc58b9d,biorxiv_medrxiv,True,False,2020-03-27
Targeted adaptive isolation strategy for Covid-19 pandemic,We investigate the effects of social distancing in controlling the impact of the Covid-19 epidemic using a simple SIR epidemic model. We show that an alternative or complementaryapproach based on targeted isolation of the vulnerable subpopulation may provide a moreefficient and robust strategy at a lower economic and social cost within a shorter timeframe.,82adb115b6120bef3982a89a6ac4674d95185b58,biorxiv_medrxiv,True,False,2020-03-31
Modeling the Corona Virus Outbreak in IRAN,"Background: As the outbreak of coronavirus disease 2019 (COVID19) is a worldwide pandemic it is rapidly expanding in Iran realtime analyses of epidemiological data are needed to increase situational awareness and inform interventions. In this study we built a predictive model based on the cumulative trend of new cases and deaths for the top five provinces. we will also look at modeling the trends for confirmed cases deaths and recovered for the whole country. Method: In this study we have chosen to apply the exponential smoothing model to iteratively forecast future values of a regular time seires from weighted averages of past daily values of the series. This method is exponential because the value of each level is influenced by every preceeding actual value to an exponentially decreasing degree more recent values are given a greater weight. The available data is too small to identify seasonal patterns and make predictable variation in value, such as annual fluctuation in temperature relative to the season. Trend is a tendency in the data to increase or decrease over time. Results: If no control measures are put in place it is expected that over 40000 would be infected in Tehran around the middle of June. However if control measures were implemented with a high degree of success one would expect the spread of the COV19 virus would peak at the start of April with a downward trend dropping off by the end of May (70 days). In the scenario that no further measures are implemented, one would expect the spread of COVID19 to continue on a gentle incline reaching 21000 by mid-June. The same process has been applied to review the confirmed deaths and recovered dataset. The forecast has been carried out for the next 30 days a shorter timeframe has been selected as there is a high probability that the Iranian New Years celebration Farvardin first month of Spring (30th March in Western calendar) will have an impact on the infection rate following the event. The best predictive model predicts the confirmed cases to be in the range of 35000 70000 with the number of reported COVDI-19 deaths to be between 3000 5000 and 5000 30000 of recovered cases. Conclusions: Modeling outbreak ofCovid19 shows that the number of patients and deaths is still increasing. Contagious diseases follow an exponential model and the same be Haves this one. This is because the virus can spread to others and finally each person turns into a carrier of the virus and transmit it to another person. Disease control depends on disconnection and social distancing. In addition many factors are effective in stopping the disease. These include citizens participation in the prevention process health education the effectiveness of instructive traditions environmental conditions and so on.",ed43a39e585d77f1fecd662508f8042ed4ad3396,biorxiv_medrxiv,True,False,2020-03-27
Human Mobility Restrictions and the Spread of the Novel Coronavirus (2019-nCoV) in China,"We quantify the causal impact of human mobility restrictions, particularly the lockdown of the city of Wuhan on January 23, 2020, on the containment and delay of the spread of the Novel Coronavirus (2019-nCoV). We employ a set of difference-in-differences (DID) estimations to disentangle the lockdown effect on human mobility reductions from other confounding effects including panic effect, virus effect, and the Spring Festival effect. We find that the lockdown of Wuhan reduced inflow into Wuhan by 76.64%, outflows from Wuhan by 56.35%, and within-Wuhan movements by 54.15%. We also estimate the dynamic effects of up to 22 lagged population inflows from Wuhan and other Hubei cities, the epicenter of the 2019-nCoV outbreak, on the destination cities' new infection cases. We find, using simulations with these estimates, that the lockdown of the city of Wuhan on January 23, 2020 contributed significantly to reducing the total infection cases outside of Wuhan, even with the social distancing measures later imposed by other cities. We find that the COVID-19 cases would be 64.81% higher in the 347 Chinese cities outside Hubei province, and 52.64% higher in the 16 non-Wuhan cities inside Hubei, in the counterfactual world in which the city of Wuhan were not locked down from January 23, 2020. We also find that there were substantial undocumented infection cases in the early days of the 2019-nCoV outbreak in Wuhan and other cities of Hubei province, but over time, the gap between the officially reported cases and our estimated ""actual"" cases narrows significantly. We also find evidence that enhanced social distancing policies in the 63 Chinese cities outside Hubei province are effective in reducing the impact of population inflows from the epicenter cities in Hubei province on the spread of 2019-nCoV virus in the destination cities elsewhere.",229fae391499a24af01bc6b50204afe09c050f8c,biorxiv_medrxiv,True,False,2020-03-26
Home collection of nasal swabs for detection of influenza in the Household Influenza Vaccine Evaluation Study,"Background: Community based studies of influenza and other respiratory viruses (e.g. SARS-COV-2) require laboratory confirmation of infection. During the current COVID-19 pandemic, social distancing guidelines require alternative data collection in order protect both research staff and participants. Home-collected respiratory specimens are less resource intensive, can be collected earlier after symptom onset, and provide a low-contact means of data collection. A prospective, multi-year, community-based cohort study is an ideal setting to examine the utility of home-collected specimens for identification of influenza. Methods: We describe the feasibility and reliability of home-collected specimens for the detection of influenza. We collected data and specimens between October 2014 and June 2017 from the Household Influenza Vaccine Evaluation (HIVE) Study. Cohort participants were asked to collect a nasal swab at home upon onset of acute respiratory illness. Research staff also collected nose and throat swab specimens in the study clinic within 7 days of onset. We estimated agreement using Cohen's kappa and calculated sensitivity and specificity of home-collected compared to staff-collected specimens. Results: We tested 336 paired staff- and home-collected respiratory specimens for influenza by RT-PCR; 150 staff-collected specimens were positive for influenza A/H3N2, 23 for influenza A/H1N1, 14 for influenza B/Victoria, and 31 for influenza B/Yamagata. We found moderate agreement between collection methods for influenza A/H3N2 (0.70) and B/Yamagata (0.69) and high agreement for influenza A/H1N1 (0.87) and B/Victoria (0.86). Sensitivity ranged from 78-86% for all influenza types and subtypes. Specificity was high for influenza A/H1N1 and both influenza B lineages with a range from 96-100%, and slightly lower for A/H3N2 infections (88%). Conclusions: Collection of nasal swab specimens at home is both feasible and reliable for identification of influenza virus infections.",c86b2bc3f7a250a46b1f3f223900fee47d0cdf7f,biorxiv_medrxiv,True,False,2020-03-26
"Mathematical modeling of COVID-19 transmission and mitigation strategies in the population of Ontario, Canada","Background: We evaluated how non-pharmaceutical interventions could be used to control the COVID-19 pandemic and reduce the burden on the healthcare system. Methods: Using an age-structured compartmental model of COVID-19 transmission in the population of Ontario, Canada, we compared a base case with limited testing, isolation, and quarantine to scenarios with: enhanced case finding; restrictive social distancing measures; or a combination of enhanced case finding and less restrictive social distancing. Interventions were either implemented for fixed durations or dynamically cycled on and off, based on projected ICU bed occupancy. We present median and credible intervals (CrI) from 100 replicates per scenario using a two-year time horizon. Results: We estimated that 56% (95% CrI: 42-63%) of the Ontario population would be infected over the course of the epidemic in the base case. At the epidemic peak, we projected 107,000 (95% CrI: 60,760-149,000) cases in hospital and 55,500 (95% CrI: 32,700-75,200) cases in ICU. For fixed duration scenarios, all interventions were projected to delay and reduce the height of the epidemic peak relative to the base case, with restrictive social distancing estimated to have the greatest effect. Longer duration interventions were more effective. Dynamic interventions were projected to reduce the proportion of the population infected at the end of the two-year period. Dynamic social distancing interventions could reduce the median number of cases in ICU below current estimates of Ontario's ICU capacity. Interpretation: Without significant social distancing or a combination of moderate social distancing with enhanced case finding, we project that ICU resources would be overwhelmed. Dynamic social distancing could maintain health system capacity and also allow periodic psychological and economic respite for populations.",af7d038be406d73b373f05a9cdfaf62d98e26cbb,biorxiv_medrxiv,True,False,2020-03-26
An international comparison of the second derivative of COVID-19 deaths after implementation of social distancing measures,"This work compares deaths for confirmed COVID-19 cases in China to eight other countries, Italy, Spain, France, USA, UK, Germany, Netherlands and South Korea. After implementing varying intensities and timing of social distancing measures, several appear to be converging onto the decline in the daily growth rate of deaths, or relative second derivative of total deaths, seen in China after the implementation an aggressive social distancing policy. By calculating future trajectories in these countries based on the observed Chinese fatality statistics, an estimate of the total deaths and maximum daily death rates over a defined period of time is made. Our lower bound estimate for the United Kingdom based on the real data approximates the lower bound estimate of the recent modelling study of Ferguson et al. [1]. These results suggest there may be a threshold of effective public health intervention. Our method of viewing the data may be helpful in monitoring the course of the epidemic, judging the effectiveness of implementation, and monitoring the relaxation of social distancing.",3c6649c7f1f9c7e71a0ae8980ac71429d2bca398,biorxiv_medrxiv,True,False,2020-03-25
Outbreak analysis with a logistic growth model shows COVID-19 suppression dynamics in China,"China experienced an outbreak of a novel coronavirus, SARS-CoV2, from mid-January till mid-March 2020. Here we review the curves of epidemic growth and decline of the virus in China using a phenomenological logistic growth model to summarize the dynamics of the outbreak using three parameters that characterize the epidemic's timing, rate and peak. During the initial phase, the number of cases doubled every 2.7 (range 2.2 - 4.4) days. The rate of increase in the number of reported cases peaked approximately 10 days after suppression measures were started on 23-25 January 2020. The peak in the number of reported sick cases occurred on average 18 days after the start of measures. From the time of starting measures till the peak, the number of cases increased by a factor 38.5 in the province Hubei, and by a factor 9.5 for all of China (range: 6.2-20.4 in the other provinces). Complete suppression took up to 2 months (range: 23-57d.), during which period severe restrictions, social distancing measures, testing and isolation of cases were in place. The suppression of the disease in China has been successful, acting as a beacon of hope for countries outside China where the epidemic is still in a phase of increase and authorities need to decide their course of action.",,biorxiv_medrxiv,False,False,2020-03-27
A single holiday was the turning point of the COVID-19 policy of Israel,"Background: The impact of COVID-19 has been profound, and the public health challenge seem to be the most serious regarding respiratory viruses since the 1918 H1N1 influenza pandemic. In the absence of effective vaccine or biomedical treatment, the basic rules of public health measures have not changed, namely public distancing. Methods: We analyzed epidemiological investigation reports during the first month of the outbreak in Israel. In addition, we present a deterministic compartment model and simulations of several scenarios emphasizing quarantine and isolation policies given their efficiency. Results: We identify an abrupt change from controlled epidemic regime to an exponential growth (R_0= 2.19) in light of the actual policy-makers decisions and public behavior in Israel. Our analysis show that before the abrupt change, the new cases trend was due to returning citizens infected abroad. The abrupt change followed a holiday in which social distancing was clearly inefficient and many public gatherings were held. We further discuss three different modeled scenarios of quarantine efficiency: high-, medium-, and low-efficiency. Conclusions: Israel early lessons show that there is no allowance to compromise with the directive of social distancing. Even before the onset of the pandemic in Israel, fine-tuned but determined early decisions were taken by policy makers to monitor flight arrivals from Covid-19 affected regions and to limit public gatherings. Our analysis show that one particular holiday has shifted the occurrence curve from controlled regime to exponential growth. Therefore, even a short lapse in public responsiveness can have a dramatic effect.",7f1c767a2a9688d9697c91ae81789755713d2512,biorxiv_medrxiv,True,False,2020-03-30
A deductive approach to modeling the spread of COVID-19,"Severe acute respiratory syndrome coronavirus 2 (SARS-COV-2), previously known as 2019-nCoV, is responsible for the atypical pneumonia pandemic designated as Coronavirus Disease 2019 (COVID-19). The confirmed number of cases continues to grow exponentially reaching 492,000 people in 175 countries as of March 25, 2020. 22,169 people (~4.5%) infected with SARS-COV-2 virus have died. We have developed an exponential regression model using the COVID-19 case data (Jan 22 - Mar 22, 2020). Our primary model uses designated Phase 1 countries, who exceed 2500 cases on Mar 22. The model is then applied to Phase 2 countries: those that escaped the initial Phase 1 global expansion of COVID-19. With the exception of stabilizing countries (South Korea, Japan, and Iran) all Phase 1 countries are growing exponentially, as per I2500(t)=120.4 × e0.238t, with a rate, r = 0.238 ± 0.068. Excluding China, the BRICS developing nations and Australia are in Phase 2. Case data from Phase 2 countries are following the model derived from Phase 1 countries. In the absence of measures employed to flatten the curve including social distancing, quarantine, and healthcare expansion, our model projects over 274,000 cases and 12,300 deaths in the US by Mar 31. India can expect 123,000 cases by April 16. By flattening the curve to the growth rate of stabilizing countries (r = 0.044 ± 0.062), the US would prevent 8,500 deaths by Mar 31, and India would prevent 5,500 deaths by April 16.",b3a334560f9a7a4b35a60415c87d41d658a89ebb,biorxiv_medrxiv,True,False,2020-03-30
Suppression and Mitigation Strategies for Control of COVID-19 in New Zealand,"A standard SEIR-type compartment model, parameterised for New Zealand, was used to simulate the spread of Covid19 in New Zealand and to test the effectiveness of various control strategies. Control aims can be broadly categorised as either suppression or mitigation. Suppression aims to keep cases to an absolute minimum for as long as possible. Mitigation aims to allow a controlled outbreak to occur, with the aim of preventing significant overloads on healthcare systems and gradually allowing the population to develop herd immunity. Both types of strategy are fraught with uncertainty. Suppression strategies can succeed in delaying an outbreak, but only for as long as such control measures can be sustained. Once controls are eased or restricted, an epidemic is likely to follow as no herd immunity has been acquired. The success or failure of mitigation strategies can depend sensitively on the timing and efficacy of control measures, and require the ability to bring rapidly growing outbreaks under immediate control when needed. This is as yet untested even for a combination of national interventions including case isolation, household quarantine, population-wide social distancing and closure of schools and universities. Although there are disadvantages to both types of approach, suppression has the advantage of buying time until a vaccine and/or treatment become available and allowing NZ to learn from rapidly unfolding events in other countries. A combination of successful suppression, strong border measures, and widespread contact tracing and testing resulting in containment could allow periods when control measures can be relaxed, but only if cases are reduced to a handful.",a466589da52adbfbbbc86a5571190667ce7ceae8,biorxiv_medrxiv,True,False,2020-03-30
"Forecasting COVID-19 impact on hospital bed-days, ICU-days, ventilator-days and deaths by US state in the next 4 months","Key Points Question: Assuming social distancing measures are maintained, what are the forecasted gaps in available health service resources and number of deaths from the COVID-19 pandemic for each state in the United States? Findings: Using a statistical model, we predict excess demand will be 64,175 (95% UI 7,977 to 251,059) total beds and 17,380 (95% UI 2,432 to 57,955) ICU beds at the peak of COVID-19. Peak ventilator use is predicted to be 19,481 (95% UI 9,767 to 39,674) ventilators. Peak demand will be in the second week of April. We estimate 81,114 (95% UI 38,242 to 162,106) deaths in the United States from COVID-19 over the next 4 months. Meaning: Even with social distancing measures enacted and sustained, the peak demand for hospital services due to the COVID-19 pandemic is likely going to exceed capacity substantially. Alongside the implementation and enforcement of social distancing measures, there is an urgent need to develop and implement plans to reduce non-COVID-19 demand for and temporarily increase capacity of health facilities. Abstract Importance: This study presents the first set of estimates of predicted health service utilization and deaths due to COVID-19 by day for the next 4 months for each state in the US. Objective: To determine the extent and timing of deaths and excess demand for hospital services due to COVID-19 in the US. Design, Setting, and Participants: This study used data on confirmed COVID-19 deaths by day from WHO websites and local and national governments; data on hospital capacity and utilization for US states; and observed COVID-19 utilization data from select locations to develop a statistical model forecasting deaths and hospital utilization against capacity by state for the US over the next 4 months. Exposure(s): COVID-19. Main outcome(s) and measure(s): Deaths, bed and ICU occupancy, and ventilator use. Results: Compared to licensed capacity and average annual occupancy rates, excess demand from COVID-19 at the peak of the pandemic in the second week of April is predicted to be 64,175 (95% UI 7,977 to 251,059) total beds and 17,380 (95% UI 2,432 to 57,955) ICU beds. At the peak of the pandemic, ventilator use is predicted to be 19,481 (95% UI 9,767 to 39,674). The date of peak excess demand by state varies from the second week of April through May. We estimate that there will a total of 81,114 (95% UI 38,242 to 162,106) deaths from COVID-19 over the next 4 months in the US. Deaths from COVID-19 are estimated to drop below 10 deaths per day between May 31 and June 6. Conclusions and Relevance: In addition to a large number of deaths from COVID-19, the epidemic in the US will place a load well beyond the current capacity of hospitals to manage, especially for ICU care. These estimates can help inform the development and implementation of strategies to mitigate this gap, including reducing non-COVID-19 demand for services and temporarily increasing system capacity. These are urgently needed given that peak volumes are estimated to be only three weeks away. The estimated excess demand on hospital systems is predicated on the enactment of social distancing measures in all states that have not done so already within the next week and maintenance of these measures throughout the epidemic, emphasizing the importance of implementing, enforcing, and maintaining these measures to mitigate hospital system overload and prevent deaths.",,biorxiv_medrxiv,False,False,2020-03-30
A Genomic Survey of SARS-CoV-2 Reveals Multiple Introductions into Northern California without a Predominant Lineage,"The COVID-19 pandemic caused by the novel coronavirus SARS-CoV-2 has spread globally, resulting in >300,000 reported cases worldwide as of March 21st, 2020. Here we investigate the genetic diversity and genomic epidemiology of SARS-CoV-2 in Northern California using samples from returning travelers, cruise ship passengers, and cases of community transmission with unclear infection sources. Virus genomes were sampled from 29 patients diagnosed with COVID-19 infection from Feb 3rd through Mar 15th. Phylogenetic analyses revealed at least 8 different SARS-CoV-2 lineages, suggesting multiple independent introductions of the virus into the state. Virus genomes from passengers on two consecutive excursions of the Grand Princess cruise ship clustered with those from an established epidemic in Washington State, including the WA1 genome representing the first reported case in the United States on January 19th. We also detected evidence for presumptive transmission of SARS-CoV-2 lineages from one community to another. These findings suggest that cryptic transmission of SARS-CoV-2 in Northern California to date is characterized by multiple transmission chains that originate via distinct introductions from international and interstate travel, rather than widespread community transmission of a single predominant lineage. Rapid testing and contact tracing, social distancing, and travel restrictions are measures that will help to slow SARS-CoV-2 spread in California and other regions of the USA.",189ebc4f63c934960c6627e9b4138955ffe12f1d,biorxiv_medrxiv,True,False,2020-03-30
Prediction of the time evolution of the Covid-19 Pandemic in Italy by a Gauss Error Function and Monte Carlo simulations,"In this paper are presented predictions on the evolution in time of the number of positive cases in Italy of the Covid-19 pandemic based on official data and on the use of a function of the type of a Gauss Error Function as a Cumulative Distribution Function (CDF). We have analyzed the available data for China and Italy. The evolution in time of the number of cumulative diagnosed positive cases of Covid-19 in China very well approximates a distribution of the type of the Error Function, that is, the integral of a normal, Gaussian distribution. We have then used such a function to study the potential evolution in time of the number of positive cases in Italy by performing a number of fits of the official data so far available. We then found a statistical prediction for the day in which the peak of the number of daily positive cases in Italy occurs, corresponding to the flex of the fit, i.e., to the change in sign of its second derivative (that is the change from acceleration to deceleration) as well as of the day in which a substantial attenuation of such number of daily cases is reached. We have then performed 150 Monte Carlo simulations in the attempt to have a more robust prediction of the day of the above-mentioned peak and of the day of the substantial decrease of the number of daily positive cases. Although, official data have been used, these predictions are obtained with a heuristic approach, since those predictions are based on statistical approach and do not take into account either a number of relevant issues (such as medical, social distancing, virologic, epidemiological, etc.) or models of contamination diffusion.",225f36e98f690b835d8cf0d8794afa9e89306038,biorxiv_medrxiv,True,False,2020-03-30
Dynamic Modeling to Identify Mitigation Strategies for Covid-19 Pandemic,"Relevant pandemic-spread scenario simulations provide guiding principles for containment and mitigation policy developments. Here we devise a simple model to predict the effectiveness of different mitigation strategies. The model consists of a set of simple differential equations considering the population size, reported and unreported infections, reported and unreported recoveries and the number of Covid-19-inflicted deaths. For simplification, we assume that Covid-19 survivors are immune (e.g. mutations are not considered) and that the virus can only be passed on by persons with undetected infections. While the latter assumption is a simplification (it is neglected that e.g. hospital staff may be infected by detected patients with symptoms), it was introduced here to keep the model as simple as possible. Moreover, the current version of the model does not account for age-dependent differences in the death rates, but considers higher mortality rates due to temporary shortage of intensive care units. Some of the model parameters have been fitted to the reported cases outside of China1 from January 22 to March 12 of the 2020 Covid-19 pandemic. The other parameters were chosen in a plausible range to the best of our knowledge. We compared infection rates, the total number of people getting infected and the number of deaths in six different scenarios. Social distancing or increased testing can contain or drastically reduce the infections and the predicted number of deaths when compared to a situation without mitigation. We find that mass-testing alone and subsequent isolation of detected cases can be an effective mitigation strategy, alone and in combination with social distancing. However, unless one assumes that the virus can be globally defeated by reducing the number of infected persons to zero, testing must be upheld, albeit at reduced intensity, to prevent subsequent waves of infection. The model suggests that testing strategies can be equally effective as social distancing, though at much lower economical costs. We discuss how our mathematical model may help to devise an optimal mix of mitigation strategies against the Covid-19 pandemic. The website corona-lab.ch provides an interactive simulation tool based on the presented model.",16fc3ea80fcf22241771cba8952982d0faf82a66,biorxiv_medrxiv,True,False,2020-03-30
