index,title,text
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Perceived household economic status was classified into five levels (lower, lower middle, middle, upper middle, upper)"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Majority of the participants were employed, were in the middle economic status, metropolitan, without societal-level risk perception (controlled)"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,Lower economic status and those living in metropolitan cities paid more attention to the personal-level risk of MERS-CoV in the overall model
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"a There was small sample size of those who perceived societal-level risk those in the upper economic level in survey 5, the perceived household economic status was excluded from the survey 5 model."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60   F  o  r  p  e  e  r  r  e  v  i  e  w  o  n  l  y   16 There were no significant differences in the proportions of those with risk perception according to the major socioeconomic characteristics (education, income level, occupation, or area)."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,2.00; 95% confidence interval [CI] 1.14-2.86) and lower perceived economic status respondents (aOR 1.84-2.28; 95% CI 1.03-4.14) were more likely to perceive the affective risk.
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Risk perceptions associating factors (ie gender, age, perceived economic status) appear to be noticeably different between the affective and cognitive dimensions"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Basic multivariable logistic regression model was adjusted for gender, age, educational attainment, occupation, perceived household economic status, affected area, residential area, presidential job approval, and party identification"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"There were no statistically significant differences between surveys except perceived economic status, affective risk perception, cognitive risk perception"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Majority of the participants were employed, were in the middle economic status, metropolitan"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Generally, no not statistically significant association was found with educational attainment, occupation, perceived economic status, MERS-CoV affected area, and metropolitan area"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"a There was small sample size of those who perceived societal-level risk those in the upper economic level in survey 5, the perceived household economic status was excluded from the survey 5 model."
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Third, we found that gender, age, perceived economic status, residential area, party identification correlated significantly with risk perception"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"44 There were no significant differences in the proportions of those with risk perception according to the major socioeconomic characteristics (education, income level, occupation)"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"perceived household economic status, led to the exclusion of major socioeconomic characteristics from further analyses"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"gender, age, self-reported economic status) appear to be noticeably different between affective and cognitive dimensions"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Multivariable logistic regression model was adjusted for gender, age, educational attainment, occupation, self-reported household economic status, affected area, residential area, presidential job approval, and party identification"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,The self-reported household economic status was excluded in survey 4 model with cognitive risk perception
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,These exclusions were because there was small sample size of those who perceived cognitive risk in the upper economic level in survey 4
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"There were no statistically significant differences between surveys except self-reported economic status, affective risk perception, cognitive risk perception"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Majority of the participants were employed, of middle economic status, and metropolitan"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"The result showed that gender, age, educational attainment, self-reported economic status, area, presidential job approval rating, and party identification were significantly associated with affective risk perception"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,Lower economic status and those living in metropolitan cities paid more attention to the affective risk of MERS-CoV in the overall model
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Generally, no not statistically significant association was found with educational attainment, occupation, self-reported economic status, MERS-CoV affected area, and metropolitan area"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60   F  o  r  p  e  e  r  r  e  v  i  e  w  o  n  l  y 17 Third, we found that gender, age, self-reported economic status, residential area, party identification correlated significantly with risk perception"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"44 There were no significant differences in the proportions of those with risk perception according to the major socioeconomic characteristics (education, income level, occupation)"
36733,Influence of trust on two different risk perceptions as an affective and cognitive dimension during Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea: serial cross-sectional surveys,"Fourth, small sample size of some variables once stratified (e.g., self-reported household economic status)_led to the exclusion of major socioeconomic characteristics from further analyses."
37747,"Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020","The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries"
37747,"Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020","In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China"
38154,SARS-CoV-2 is an appropriate name for the new coronavirus,"Furthermore, given the probability of future attenuation of this virus to a low-pathogenic form, the authors predict that the use of the name SARS-CoV-2 might have adverse effects, both socially and economically"
38154,SARS-CoV-2 is an appropriate name for the new coronavirus,"We also believe that the use of the name SARS-CoV-2 will not affect social stability and economic development in the affected countries, as the authors envision"
38355,"Laboratory readiness and response for novel coronavirus (2019-nCoV) in expert laboratories in 30 EU/EEA countries, January 2020",We assessed the required expertise and capacity for molecular detection of 2019-nCoV in specialised laboratories in 30 European Union/European Economic Area (EU/EEA) countries
38355,"Laboratory readiness and response for novel coronavirus (2019-nCoV) in expert laboratories in 30 EU/EEA countries, January 2020","Here, we assessed the required expertise and diagnostic capacity in specialised laboratories in 30 European Union/European Economic Area (EU/EEA) countries."
38871,Swine acute diarrhea syndrome coronavirus (SADS-CoV) antagonizes interferon-β production via blocking IPS-1 and RIG-I,"SADS-CoV is considered to be the causative agent of the fatal swine acute diarrhea syndrome (SADS) with clinical manifestations of severe, acute diarrhea and rapid weight loss in piglets, which caused significantly economic losses and seriously affected the development of the porcine industry in China (Gong et al., 2017; Pan et al., 2017; Zhou et al., 2018a) "
