index,title,text
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"The relative incidence, as presented in Figure 3 , shows the impact of school closure compared to an increase in telework. The predicted relative incidence in people 18-60 years of age decreases with an increasing proportion of telework. That is, this measure provides some protection from exposure, which might be of interest if these age groups are more vulnerable compared to children, as is the case for COVID-19 [34] . The relative incidence in the age group above 60 years of age increases in both situations compared to no intervention. This does not imply that the absolute number of cases in this age group would rise. This only means that the risk of infection in other age groups is more affected by the intervention (which reduces overall incidence) relative to their normal social contact behavior. Given that our intervention measures target only children and the population of working age, this observation is as expected."
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"Most survey designs were derived from the POLYMOD survey design though each survey had additional features and objectives which could provide useful additional information. Therefore tools such as this one do not capture the full potential of each data set separately. The social contact analysis presented here focuses only on adapting school and work contacts. It does not capture compensation behavior due to not being at school or work, nor social distancing due to (pandemic) scares."
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"Our estimates only account for adapted social contact patterns and do not account for age-specific differences in susceptibility or shedding. For example, assuming susceptibility and infectivity is lower for children, would imply that school closure as an intervention would have less impact whereas telework would have a larger impact. Our estimates also do not take into account travel restrictions or cancellation of public events, both of which may well have a large impact."
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,". CC-BY-NC-ND 4.0 International license It is made available under a author/funder, who has granted medRxiv a license to display the preprint in perpetuity. Figure 2 : Predicted R 0 ratio by country due to increased teleworking and/or school closure: The reference proportion for telework is fixed to 5% to present a relative increase in telework."
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,is the (which was not peer-reviewed) The copyright holder for this preprint . https://doi.org/10.1101/2020.03.03.20030627 doi: medRxiv preprint with school closure Figure 3 : Predicted relative incidence by country with increased teleworking and/or school closure: The reference proportion for telework is fixed to 5% to present a relative increase in telework.
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"The Chinese government locked down the Wuhan city on Jan 23, and then locked down other cities of Hubei Province immediately after. By Jan 25, 30 provincial governments in China activated first-level public health emergency response. Hence, In addition to strict quarantine management, substantial social distancing measures to limit population mobility and to reduce within-population contact rates were executed almost in the whole country. For example, public activities were canceled; communities adopted enclosed management; the national holiday of Spring Festival and the winter vacation were extended so that work resumption and school re-opening could be extensively postponed. In addition, people were required to wear facemasks in public. However, with all those efforts, the prevalence of COVID-19 was escalating."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"Non-pharmaceutical interventions to interrupt transmission could be implemented immediately, gaining time for pharmaceutical development. Briefly, there were three steps of non-pharmaceutical interventions for reducing contact rates between susceptible individuals and infected individuals. First, quarantine management, i.e. quarantining the infected, the suspicious and their close contacts; second, social distancing to confine within-population contact; third, locking down the epicenter to prevent further exportation of infected and latently infected individuals to other regions."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"Quarantine management is a fundamental measure ought to be taken once the human-human transmission is confirmed. Theoretically, if substantial social distancing and/or epicenter lockdown were implemented early enough, there would be no prevalence or no spreading. But realistically, it takes time for preliminary investigation. Besides, rigorous measures would bring about deep social influences and economic consequences. So, it is challenging to choose the right response at the right scale in the right area at the right time [4] , especially when the transmission pattern and clinical characteristics were not fully understood."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"In this study, we developed data-driven susceptible-exposed-infectious-quarantine-recovered (SEIQR) models to simulate the epidemic under the interventions of social distancing and epicenter lockdown, and to evaluate the impact of earlier interventions on the epidemic size and death number totally and respectively in Wuhan, Hubei Province, and 12 other provinces and municipalities."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"In this study, SEIQR models were developed to simulate the COVID-19 epidemic in China. We built three SEIQR models to simulate the epidemic in Wuhan, the rest of Hubei Province, and other provinces and municipalities in China, respectively. Other provinces and municipalities studied here include nine provinces (i.e. Zhejiang, Guangdong, Henan, Hunan, Anhui, Jiangxi, Jiangsu, Shangdong and Sichuan) and three municipalities (i.e. Chongqing, Beijing and Shanghai) in China, which covered 90% infections in mainland China. For convenience, ""Hubei"" represents the rest of Hubei Province excluding Wuhan, and ""other provinces"" represents the above-mentioned provinces and municipalities in the text. daily latent infected ratio the daily exposed individuals exported from Wuhan to Hubei the daily exposed individuals exported from Wuhan to other provinces lockdown social distancing estimated latent infected individuals Figure 1 . The framework of building models for Wuhan, Hubei and other provinces. We added the intervention measures, i.e. social distancing and epicenter lockdown, to models. These models were able to simulate the COVID-19 epidemic with interventions activated on different dates. Figure 1 describes the framework of building estimation models. The reported confirmed, recovered and death cases were used to build initial models for Wuhan, Hubei and other provinces. Since there could be considerable under-reporting bias in the epicenter for lots of reasons. We assumed that the cases reported by other provinces were more accurate. Therefore, the model built on the cases reported by other provinces could estimate more accurately the number of infections. The reproductive number, infectious period and mean latent of models built for Wuhan and Hubei should be revised based on the latently infected individuals. The number of latently infected individuals in Wuhan before Jan 23 was estimated by the latently infected ratio and the daily population migration data from Wuhan to the rest of China. In the revised models of Wuhan and Hubei, parameters involving social distancing measures such as the removed rate, the decline factor of the reproductive number and the isolating ratio of susceptible individuals inherited from the initial models. The daily latent infected ratio is calculated based on the daily number of exposed individuals in Wuhan and the daily susceptible population size. Through the daily latent infected ratio and the daily number of individuals leaving Wuhan, the daily number of exposed individuals exported to Hubei and other provinces can be estimated."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"The estimated number of latently infected individuals by Jan 01, 2020 in Wuhan was 380.9 (95%-CI: 379.8~381.0). The estimated base population size of daily susceptible individuals was 2*106. The base reproductive number r0 of Wuhan and Hubei was set to 2.2 (95%-CI: 1.4~3.9) referring to the study of Liu, Q., et al [1] . When the interventions continue for 30 days, r0 was reduced to 1.58 (95%-CI: 1.34~2.07). In other provinces, the estimated average base reproductive number r0 was 2.52 (95%-CI: 2.43~2.63), and with 30-day interventions, r0 was reduced to 1.65 (95%-CI: 1.63~1.69). The estimated infectious period TI was 2.26 days (95%-CI: 2.14~2.39) in Wuhan and Hubei, and was 3.75 days (95%-CI: 3.43~4.13) in other provinces. The estimated mean latent was 10.1 days (95%-CI: 8.82~11.78) in Wuhan and Hubei, and was 11.01 days (95%-CI: 9.51~13.06) in other provinces. The estimated removed rate was 0.0125 (95%-CI: 0.008~0.017) in Wuhan, 0.0175 (95%-CI: 0.0126~0.0224) in . CC-BY-NC-ND 4.0 International license It is made available under a is the author/funder, who has granted medRxiv a license to display the preprint in perpetuity. is the author/funder, who has granted medRxiv a license to display the preprint in perpetuity. Reasonably, earlier activating substantial social distancing at high-level (1*λ0), which is the actual social distancing strength implemented in China, could lead to the best results. showed the estimated epidemic controlled with the current strategy (simultaneously activated nationwide social distancing and epicenter lockdown on Jan 23) for comparison."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"The copyright holder for this preprint . https://doi.org/10.1101/2020.03.04.20031187 doi: medRxiv preprint . CC-BY-NC-ND 4.0 International license It is made available under a is the author/funder, who has granted medRxiv a license to display the preprint in perpetuity. The results of virtual experiments vary. Some research suggested social distancing is effective, under the condition of early activation and long-lasting implement of combined measures [8] , strict implement [6, 9] , and spontaneously adopted [10] ; some concluded the effectiveness was mild [11] ; some argued that moderate social distancing can worsen the disease outcome, [6, 9] But real-world studies are rare. Here we quantified the impact of social distancing on the epidemic size in the real world, providing evidence that social distancing is effective to interrupt the transmission of the respiratory pathogen, especially with early implementation and to a substantial extent. Activating social distancing at the possible earliest time in the epicenter could gain time for the preparation of regions out of epicenter, and reduce wide range socioeconomic impact."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"Unexpectedly, our results showed that the significant decrease of the epidemic size by earlier social distancing would be partially neutralized by earlier epicenter lockdown. Further investigation suggested that the influences of epicenter lockdown on epidemic size and death differed between Wuhan and non-Wuhan regions. Earlier lockdown of Wuhan would deteriorate the situation in situ, but would largely lower the infection number in the rest of Hubei province and other provinces. The reasons may be as follows. After lockdown, a portion of the infected and the latently infected (the exposed in the model) would accumulate in Wuhan instead of exporting outside. Theoretically, it would not change the total infection or death number, but we found the conversion rate from the close contacts to the exposed is much higher in Wuhan than in other provinces, as listed in table S1 of Supplement Material, so is the death rate. Quickly surging infected patients in Wuhan exerted extraordinary pressure on local healthcare systems, resulting in an acute shortage of medical resources and healthcare workers. Then the fast-growing infection and resource shortage fueled each other in a vicious cycle. Numerous close contacts could not be quarantined for medical observation."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"One is about the comprehensiveness of the interventions. In addition to the mainly discussed strategies of social distancing and epidemic lockdown, measures implemented in China also included forceful medical supports to Wuhan, reinforced quarantine management, and public health measures, e.g. requiring people to wear masks in public, raising public awareness for hand hygiene. Although these measures were not specifically discussed, their effectiveness has been illustrated by the adjustment of daily removed rate, and the decline of the base productive number r0 in our model."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"Another is about the time range of the interventions evaluated in this paper. We choose Jan 3, 2020 as the earliest available time point to implement interventions of social distancing and/or epicenter lockdown for two reasons. Practically, it is the date Wuhan started close contact management [1] , a kind of preliminary quarantine management. Taking the move before this date could be better, but scarcely possible, so beyond the scope of our discussion."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"In addition, the application of our results should be tailored in a different situation. The non-Hubei provinces we studied were the ten provinces with most infections besides Hubei, plus the two municipalities of most importance in mainland China. These provincial regions had a large inflow of people from Wuhan, and had a high local population density. So there were more imported cases, and easy to trigger widespread local transmission. For those regions with little people flow from the epicenter and with a population of low density, it could be possible that reinforced quarantine management without stringent social distancing could be effective enough to interrupt local transmission. An extreme example is that there was only one COVID-19 case in Tibet Autonomous Region of China, and the one was an imported case from Wuhan. He was timely quarantined for treatment and discharged after recovery. 23 close contacts were quickly traced and quarantined for medical observation, and then ruled out of infection. For other regions in and out of China, the specific measures may be adjusted to the different social-political-economic environment."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"Based on the epidemic of COVID-19 in mainland China, we developed data-driven SEIQR models to investigate the impact of social distancing and epicenter lockdown on the epidemic dynamics. Activating social distancing at the possible earliest time with comprehensive and rigorous measures could significantly reduce the epidemic size of COVID-19. A stepwise implementation of social distancing in the epicenter city first, then in the province, and later the whole nation could be more practical and cost-effective. The . CC-BY-NC-ND 4.0 International license It is made available under a is the author/funder, who has granted medRxiv a license to display the preprint in perpetuity."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"In December 2019, Coronavirus Disease (COVID-19) emerged in Wuhan, China. 1 It has since spread globally, reaching more than three dozen countries with over 80,000 confirmed cases by late February. 2 To reduce further spread of the disease, governments have implemented community measures to increase social distancing for those at highest risk of infection. 3 In China, policies include unprecedented lockdowns to reduce contacts between individuals, travel restrictions, and door-to-door temperature checks with mandatory mass quarantine. 4 Contact tracing, a core strategy to control disease, is used to identify individuals who may have been exposed to an infectious disease and to focus interventions on this high risk group. If identified contacts are symptomatic when found, they are promptly isolated and treated in a healthcare setting. More often, contacts are found healthy, and may or may not be infected. Depending on how much time has passed since exposure to the primary infected individual, those infected may not yet be symptomatic -this period of time between infection and symptoms is an important epidemiological trait of an infectious disease called the incubation period. How to handle these symptom-free contacts is a recurring point of confusion and controversy, particularly for emerging infectious diseases. Two essential strategies are used: individual quarantine and active monitoring. Individual quarantine involves the separation from others of an individual who is believed to be exposed to the disease, but not currently showing symptoms of it. A less restrictive intervention, active monitoring, involves assessing the individual for symptoms at regular intervals and, if symptoms are detected, promptly isolating the individual."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"The relationship between symptoms of a disease and infectiousness to others is critical to the success of containment strategies. Previous work has found that a disease's natural history, particularly the amount of transmission that occurs before symptom onset, greatly influences the ability to control outbreaks 5 and the relative effectiveness of individual quarantine vs. active monitoring. 6 Short-course diseases, such as influenza, and diseases with long periods of presymptomatic infectiousness, like hepatitis A, are impacted more strongly by quarantine than by active monitoring; however, quarantine is of limited benefit over active monitoring for the coronaviruses MERS and SARS, where persons usually show distinctive symptoms at or near the same time that they become infectious. Recent work on isolation for COVID-19 found a potentially large impact of perfect isolation, if one assumed there was limited presymptomatic transmission and a high probability of tracing contacts to be put under isolation immediately following symptom onset. 7 Our framework enables comparison of active monitoring and individual quarantine and considers parameters such as delays, and imperfect isolation to account for known nosocomial transmission of this respiratory virus. 8 One of the key uncertainties surrounding COVID-19 is the extent of asymptomatic and presymptomatic transmission. A recent study reporting asymptomatic transmission in Germany 9 was later found to be incorrect or misleading, 10 adding to the confusion. There has also been uncertainty about the serial interval -the time between symptom onset of infector-infectee pairs -which in turn reflects uncertainty about the extent of presymptomatic transmission. Early estimates by Nishiura et al 11 and Li et al 12 were derived from limited data (24 and 6 infector-infectee pairs, respectively) and in the latter case largely reflected the prior distribution derived from SARS cases in 2003. Given the severe impact of quarantine on both resources and individual liberty, it is vital to assess under what conditions quarantine can effectively control COVID-19, and among these under what conditions it is substantially more effective than less restrictive approaches such as active monitoring, particularly given uncertainty in essential disease parameters. Here, using methods described in previous work 6 and the latest epidemiological parameters reported for COVID-19, 11, 12 we compare the ability of individual quarantine and active monitoring to reduce the effective reproductive number ( ) of COVID-19 R e to below the critical threshold of one. While mass restrictions on movements within cities have been implemented during this outbreak and are sometimes referred to as quarantines, here we focus on the effectiveness of quarantine and active monitoring on an individual basis based on contact tracing."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"As described previously, 6 two settings are defined with respect to the feasibility of interventions (Table 1) . A high feasibility setting, presented as the main results, is defined as one where 90% of contacts are traced and are put under either quarantine or active monitoring within half a day on average. Contacts under active monitoring are monitored twice per day on average. A contact under quarantine has infectiousness reduced by 75% until symptoms emerge and prompt isolation. When symptoms emerge in a contact under quarantine or active monitoring, they are isolated in a setting that reduces infectiousness by 90%. Assuming perfect intervention performance is not possible, the high feasibility parameters represent an upper-bound on the expected ability to implement interventions based on contact tracing. A low feasibility setting loosens these assumptions to account for imperfect recall of who may be exposed, delays in identifying or locating contacts, infrequent or untrained monitoring of symptoms, and imperfect isolation resulting in nosocomial or other infections."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"The number of days an individual is under quarantine or active monitoring is measured as the time difference between when an individual is identified via contact tracing and when symptoms prompt isolation -which is immediate for an individual under quarantine and determined by the frequency of monitoring for an individual under active monitoring. We assume individuals under active monitoring or quarantine who are uninfected are followed for a duration of 14 days until clearance, consistent with recent interventions. 13 We calculated the expected percentage of infections that result from presymptomatic infectiousness in the absence of interventions as the sum total of expected secondary cases caused by an individual prior to symptom onset divided by the total force of infection for that individual times 100. This percentage equals 0% when symptom onset precedes infectiousness and equals 100% when the entire duration of infectiousness concludes prior to symptom onset."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"Interventions based on contact tracing, unlike mass interventions such as travel restrictions and social distancing, are targeted at individuals and therefore require resources --material and personnel --proportional to the number of cases traced: contact tracing requires detailed interview of case patients to learn of contacts and public health outreach to trace them; active monitoring of contacts may include twice-daily visits by healthcare workers or phone-based self-monitoring; 14 and individual quarantine of contacts requires private space, provision of essentials, and investment in enforcement. The burden of implementing active monitoring or individual quarantine grows quickly as a function of disease incidence and the fraction of traced contacts who are not infected. Assuming uninfected contacts (who never develop symptoms) are monitored or quarantined for 14 days before clearance, the number of uninfected contacts followed grows more quickly than truly infected contacts ( Figure 1 ). As the ratio of uninfected:infected contacts traced increases from 1:1 to 9:1, for example, the burden of uninfected contacts grows proportionally; note the actual ratio may be closer to 2,318:1, as recorded during SARS control in Taiwan where 24 (0.04%) of 55,632 quarantined contacts were found to be truly infected. 15 Depending on the ratio of uninfected to infected contacts traced, individual quarantine, even if initially effective, may soon become infeasible as the epidemic grows, and will need to be supplemented or deprioritized to focus resources on other interventions such as social distancing."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"In locations at an early stage of COVID-19, where resources allow investment in high-quality implementation of interventions based on contact tracing, the effectiveness of individual quarantine or active monitoring depends heavily on i) aspects of the disease, especially the assumed serial interval and timing of presymptomatic transmission, and ii) aspects of the setting including the fraction of contacts traced. Briefly, a shorter serial interval, larger window of presymptomatic transmission, poor quality interventions, and a small fraction of contacts traced all reduce the ability of either intervention to decrease transmission. Unless otherwise noted, the following results focus on high feasibility settings."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"The fraction of contacts traced is a particularly influential consideration. As the probability of tracing an infected contact decreases, more cases are able to transmit the infection without isolation and therefore, there is a linear increase in the average or across the R IQ R AM population ( Figure 5 ). Even with other operational parameters reflecting a high feasibility setting, at least three-quarters of contacts need to be traced and quarantined to reduce in the R e < 1 population in the absence of other interventions. For those individuals who are traced and placed under active monitoring or individual quarantine, however, the impact of the interventions at reducing onward transmission by that person remains effective. Even if only a small proportion of infected contacts are traced, therefore, the transmission chains those contacts could create can be prevented. The extent to which it is worth investing in imperfect contact tracing will depend on the rate of epidemic growth, which affects feasibility, and the other mix of interventions being considered."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"In a setting where the COVID-19 case count continues to grow, resources may be prioritized for scalable community interventions such as social distancing; however, close contacts such as family members of a patient may still undergo targeted interventions. In our modeling framework, social distancing functions synergistically by reducing the reproductive number of infected individuals in the community who are not in quarantine or isolation. If social distancing reduces the reproductive number to 1.25 (e.g., 50% of person-to-person contact is removed in a setting where , active monitoring of 50% of contacts can result in overall outbreak .5) R 0 = 2 control (ie, ) ( Figure 6 ). Tracing 10%, 50%, or 90% of contacts on top of social distancing R e < 1 resulted in a median reduction in of 3.2%, 15% and 33%, respectively, for active monitoring R e and 5.8%, 32%, and 66%, respectively, for individual quarantine."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"To the extent that interventions based on contact tracing can be implemented, they can help mitigate the spread of COVID-19. Our results suggest that individual quarantine may contain an outbreak of COVID-19 with a short serial interval (4.8 days) only in settings with high intervention performance where at least three-quarters of infected contacts are individually quarantined. However, in settings where this performance is unrealistically high and the outbreak of COVID-19 continues to grow, so too will the burden of the number of contacts traced for active monitoring or quarantine. In such circumstances where resources are prioritized for scalable interventions such as social distancing, 16 we show active monitoring or individual quarantine of high-risk contacts can contribute synergistically with social distancing."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"There may be such synergy in the data released by the WHO mission to China in February 2020. 17 In Guangdong, WHO reports that the proportion of fever clinic testing positive for SARS-CoV-2 declined from 0.47% on 30 January to 0.02% on 16 February, during a period of intensive social distancing interventions. 17 If one assumes that these social distancing interventions reduced transmission of nearly all infections that could cause attendance at a fever clinic, one might expect a lower total number of attendees, with proportionate declines in all infectious fever causes that are affected by social distancing. If one assumes that most fever causes are affected by social distancing, the declining proportion of SARS-CoV-2 among fever cases may reflect the benefits of interventions aimed specifically at this infection, which is to say case-based interventions like active monitoring, individual quarantine, and isolation."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"The effectiveness of individual quarantine versus active monitoring, targeted by contact tracing, heavily depends on the assumptions regarding the serial interval, the amount of transmission that occurs prior to symptom onset, and the feasibility setting. Under our fitted disease natural history parameters for serial interval scenario 1, with a shorter mean serial interval and hence substantial presymptomatic infectiousness, individual quarantine was considerably more effective than active monitoring at reducing onward transmission by an infected contact. To offset this relative benefit of individual quarantine compared to active monitoring, perverse incentives to avoid quarantine would have to be correspondingly larger. Both scenarios were fit using an incubation period with mean = 5.2 days among 451 lab-confirmed cases from Wuhan; 12 other recent estimates of the incubation period of COVID-19 include a mean of 6.4 7 . CC-BY 4.0 International license It is made available under a author/funder, who has granted medRxiv a license to display the preprint in perpetuity."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"Under both serial interval scenarios, in a low feasibility setting, the reproductive number was rarely brought below one under either individual quarantine or active monitoring, though a median reduction in the reproductive number of 21.0% and 13.6%, respectively for serial interval scenario 2, can still meaningfully slow the growth of an epidemic; for serial interval scenario 1, active monitoring resulted in only a 3% reduction in the reproductive number while individual quarantine resulted in a 17% reduction. If the epidemic continues to grow, however, the feasibility and social acceptability of quarantining individuals becomes a crucial consideration. In these circumstances, complementary interventions such as social distancing and pharmaceutical interventions may be needed if efficient contact tracing and rapid isolation are not readily achievable, regardless of the extent of presymptomatic transmission."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"The scope of this work compares individual quarantine and active monitoring targeted by contact tracing and does not simulate other approaches such as self-isolation or mass quarantine. In our model framework, self-isolation can be conceptualized as a scenario where 8 . CC-BY 4.0 International license It is made available under a author/funder, who has granted medRxiv a license to display the preprint in perpetuity."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"is the (which was not peer-reviewed) The copyright holder for this preprint . Figure 6 . Active monitoring (yellow) and individual quarantine (blue) of 10%, 50%, and 90% of contacts provide an incremental benefit over social distancing for serial interval scenario 1. Intervention parameters other than fraction of contacts traced are set to the high feasibility setting."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"Assuming a reported serial interval of mean 4.8 days, the incremental benefit of individual quarantine over active monitoring was substantial as a result of faster dynamics and more presymptomatic transmission. However, using a SARS-like serial interval of mean 7.5 days, individual quarantine and active monitoring are similarly effective at controlling onward transmission in a high feasibility setting. The burden of placing uninfected contacts under individual quarantine can grow untenable due to a longer duration in quarantine before clearance (assumed 14 days) and a high ratio of uninfected contacts traced per truly infected contact. In such settings, resources may be prioritized for broader social distancing measures, and active monitoring or individual quarantine of high-risk contacts can contribute synergistically. The sensitivity of these results to the estimated serial interval highlights the urgent need for better data to guide policy decisions."
34181,Transmission potential of COVID-19 in Iran,"is the (which was not peer-reviewed) The copyright holder for this preprint . https: //doi.org/10.1101 //doi.org/10. /2020 Iran has been experiencing an epidemic of . Since the first two cases were 28 confirmed on February 19, 2020, a total of 593 cases have been reported as of February 29 (2). The virus 29 appears to be spreading rapidly with cases reported among the elite (3). One model estimated that 18,300 30 (95% CI, 3,770 to 53,470) cases would have had occurred by February 24 (4). The Iranian authorities 31 have adopted social distancing measures to slow disease transmission (5). As the epidemic continues, our 32 results call for efforts to minimize COVID-19-related morbidity and mortality. 33"
34181,Transmission potential of COVID-19 in Iran,"is the (which was not peer-reviewed) The copyright holder for this preprint . https://doi.org/10. 1101 /2020 In conclusion, we used two different methods to compute the basic reproduction number of 77 COVID-19 epidemic in Iran. Our mean estimate is at 3.6, which means that on average 3.6 susceptible 78 individuals would be infected by one infectious individual. An epidemic trajectory of near-exponential 79 growth raises serious concern. Our estimates provide further evidence that the epidemic situation in Iran 80 is dire. Social distancing measures and prompt healthcare delivery need to be implemented swiftly. 81 CC-BY-NC-ND 4.0 International license It is made available under a author/funder, who has granted medRxiv a license to display the preprint in perpetuity."
34187,Quantifying dynamics of SARS-CoV-2 transmission suggests that epidemic control and avoidance is feasible through instantaneous digital contact tracing,"We acknowledge that boundaries between these categories may be blurred, but defined broadly these categories have different implications for prevention, responding differently to classical measures of case isolation and quarantining contacts (9) (10) (and for a specific application to COVID-19 see below (11))."
34187,Quantifying dynamics of SARS-CoV-2 transmission suggests that epidemic control and avoidance is feasible through instantaneous digital contact tracing,"The success rate of these interventions determines the long-term evolution of the epidemic. If the success rates are high enough, the combination of isolation and contact tracing/quarantining could bring R below 1 and therefore effectively control the epidemic."
34187,Quantifying dynamics of SARS-CoV-2 transmission suggests that epidemic control and avoidance is feasible through instantaneous digital contact tracing,"The copyright holder for this preprint (which was not peer-reviewed) is . https://doi.org/10.1101/2020.03.08.20032946 doi: medRxiv preprint our infectiousness model above, i.e., quantifying how the SARS-CoV-2 epidemic is expected to be controlled or not by case isolation and the quarantining of traced contacts. Our results are shown in Fig. 3 . The black line shows the threshold for epidemic control: combined success rates in the region to the upper right of the black line are sufficient to reduce R to less than one. The x axis is the success rate of case isolation, which can be thought of either as the fraction of symptomatic individuals isolated, assuming perfect prevention of transmission on isolation, or the degree to which infectiousness of symptomatic individuals is reduced assuming all of them are isolated. The y axis is the success rate of contact tracing; similarly, this can be thought of as the fraction of all contacts traced, assuming perfectly successful quarantine upon tracing, or the degree to which infectiousness of contacts is reduced assuming all of them are traced. These results for intervention effectiveness, and their dependence on all parameters in our combined analysis, can be explored through the same involves the minimum imposition possible and that decisions in policy and practice are guided by three moral values: equal moral respect, fairness, and the importance of reducing suffering (28) . It is noteworthy that the algorithmic approach we propose avoids the need for coercive surveillance, since the system can have very large impacts and achieve sustained epidemic suppression, even with partial uptake. People should be democratically entitled to decide whether to adopt this platform. The intention is not to impose the technology as a permanent change to society, but we believe it is under these pandemic circumstances it is necessary and justified to protect public health."
34187,Quantifying dynamics of SARS-CoV-2 transmission suggests that epidemic control and avoidance is feasible through instantaneous digital contact tracing,"The copyright holder for this preprint (which was not peer-reviewed) is . https://doi.org/10.1101/2020.03.08.20032946 doi: medRxiv preprint (33) suggest that in practice manual contact tracing can only improve on this to a limited extent: it is too slow, and cannot be scaled up once the epidemic grows beyond the early phase, due to limited personnel. Using mobile phones to measure infectious disease contact networks has been proposed previously (34-36). Considering our quantification of SARS-CoV-2 transmission, we suggest that this approach, with a mobile phone App implementing instantaneous contact tracing, could reduce transmission enough to achieve R < 1 and sustained epidemic suppression, stopping the virus from spreading further. We have developed a web interface to explore the uncertainty in our modelling assumptions (25). This will also serve as an ongoing resource as new data becomes available and as the epidemic evolves."
34187,Quantifying dynamics of SARS-CoV-2 transmission suggests that epidemic control and avoidance is feasible through instantaneous digital contact tracing,"We calibrated our estimate of the overall amount of transmission based on the epidemic growth rate observed in China not long after the epidemic started. Growth in Western European countries so far appears to be faster, implying either shorter intervals between individuals becoming infected and transmitting onwards, or a higher R0. We illustrate the latter effect in Figs S18 and S19. If this is an accurate picture of viral spread in Europe and not an artefact of early growth, epidemic control with only case isolation and quarantining of traced contacts appears implausible in this case, requiring the author/funder, who has granted medRxiv a license to display the preprint in perpetuity."
34204,The Impact of School Closure for COVID-19 on the US Healthcare Workforce and the Net Mortality Effects,contagion prevention from school closures justifies the potential loss of healthcare workers from the standpoint of reducing cummulative mortality.
34204,The Impact of School Closure for COVID-19 on the US Healthcare Workforce and the Net Mortality Effects,COVID-19; coronavirus; SARS-CoV-2; outbreak; school closure; social distancing; non-pharmaceutical interventions; healthcare; labor supply; doctors; nurses.
